Date,Line_all,value,Line
2019-11-08,lower.confint,-0.0654542198336557,0.95 confint
2019-11-08,upper.confint,0.0678295715820385,0.95 confint
2019-11-09,Pred,0.00193858295050614,Pred
2019-11-09,lower.confint,-0.0695703766521947,0.95 confint
2019-11-09,upper.confint,0.0734475425532069,0.95 confint
2019-11-10,Pred,-0.000744979872203107,Pred
2019-11-10,lower.confint,-0.0681865533708811,0.95 confint
2019-11-10,upper.confint,0.0666965936264749,0.95 confint
2019-11-11,Pred,-0.00136585674016362,Pred
2019-11-11,lower.confint,-0.0677100007961529,0.95 confint
2019-11-11,upper.confint,0.0649782873158256,0.95 confint
2019-11-12,Pred,0.00118649014563294,Pred
2019-11-12,lower.confint,-0.0656459686852716,0.95 confint
2019-11-12,upper.confint,0.0680189489765375,0.95 confint
2019-11-13,Pred,-0.00104152583494374,Pred
2019-11-13,lower.confint,-0.0645452982893976,0.95 confint
2019-11-13,upper.confint,0.0624622466195101,0.95 confint
2019-11-14,Pred,-0.000204648832667836,Pred
2019-11-14,lower.confint,-0.0603478729678017,0.95 confint
2019-11-14,upper.confint,0.059938575302466,0.95 confint
2019-11-15,Pred,-3.19696582801645e-05,Pred
2019-11-15,lower.confint,-0.0579113002507621,0.95 confint
2019-11-15,upper.confint,0.0578473609342017,0.95 confint
2019-11-16,Pred,-0.000183067534452231,Pred
2019-11-16,lower.confint,-0.0566631431265504,0.95 confint
2019-11-16,upper.confint,0.0562970080576459,0.95 confint
2019-11-17,Pred,-0.00130418282575468,Pred
2019-11-17,lower.confint,-0.0549118172502968,0.95 confint
2019-11-17,upper.confint,0.0523034515987875,0.95 confint
2019-11-18,Pred,-0.00115367930346135,Pred
2019-11-18,lower.confint,-0.0521032728261246,0.95 confint
2019-11-18,upper.confint,0.0497959142192019,0.95 confint
2019-11-19,Pred,0.000264788122752081,Pred
2019-11-19,lower.confint,-0.0551784414245448,0.95 confint
2019-11-19,upper.confint,0.055708017670049,0.95 confint
2019-11-20,Pred,-0.00167539064084858,Pred
2019-11-20,lower.confint,-0.0543808625788645,0.95 confint
2019-11-20,upper.confint,0.0510300812971673,0.95 confint
2019-11-21,Pred,-0.00171319381421476,Pred
2019-11-21,lower.confint,-0.0518518551255885,0.95 confint
2019-11-21,upper.confint,0.048425467497159,0.95 confint
2019-11-22,Pred,-1.28474135201312e-05,Pred
2019-11-22,lower.confint,-0.0616782766120547,0.95 confint
2019-11-22,upper.confint,0.0616525817850145,0.95 confint
2019-11-23,Pred,-0.00163508231284673,Pred
2019-11-23,lower.confint,-0.0669427768027523,0.95 confint
2019-11-23,upper.confint,0.0636726121770588,0.95 confint
2019-11-24,Pred,-0.0040001498060581,Pred
2019-11-24,lower.confint,-0.0658960410552797,0.95 confint
2019-11-24,upper.confint,0.0578957414431635,0.95 confint
2019-11-25,Pred,-0.00187994324505815,Pred
2019-11-25,lower.confint,-0.0719077992420046,0.95 confint
2019-11-25,upper.confint,0.0681479127518883,0.95 confint
2019-11-26,Pred,-0.00586939098983519,Pred
2019-11-26,lower.confint,-0.0756402519916149,0.95 confint
2019-11-26,upper.confint,0.0639014700119445,0.95 confint
2019-11-27,Pred,-0.00429890678609082,Pred
2019-11-27,lower.confint,-0.0704809555840754,0.95 confint
2019-11-27,upper.confint,0.0618831420118937,0.95 confint
2019-11-28,Pred,-0.00561297279373367,Pred
2019-11-28,lower.confint,-0.0789922515007917,0.95 confint
2019-11-28,upper.confint,0.0677663059133243,0.95 confint
2019-11-29,Pred,-0.0023282117467753,Pred
2019-11-29,lower.confint,-0.0719150134616236,0.95 confint
2019-11-29,upper.confint,0.0672585899680729,0.95 confint
2019-11-30,Pred,-0.00451089010535301,Pred
2019-11-30,lower.confint,-0.0774880909599986,0.95 confint
2019-11-30,upper.confint,0.0684663107492925,0.95 confint
2019-12-01,Pred,-0.00135493618176405,Pred
2019-12-01,lower.confint,-0.0716876028661915,0.95 confint
2019-12-01,upper.confint,0.0689777305026634,0.95 confint
2019-12-02,Pred,-0.00207133237057481,Pred
2019-12-02,lower.confint,-0.0694220875165497,0.95 confint
2019-12-02,upper.confint,0.0652794227754001,0.95 confint
2019-12-03,Pred,-0.00254082465070257,Pred
2019-12-03,lower.confint,-0.0665975350031178,0.95 confint
2019-12-03,upper.confint,0.0615158857017126,0.95 confint
2019-12-04,Pred,-0.00308122021316128,Pred
2019-12-04,lower.confint,-0.063634801636497,0.95 confint
2019-12-04,upper.confint,0.0574723612101744,0.95 confint
2019-12-05,Pred,-0.00267417360196277,Pred
2019-12-05,lower.confint,-0.06059123196591,0.95 confint
2019-12-05,upper.confint,0.0552428847619844,0.95 confint
2019-12-06,Pred,-0.00424832376375229,Pred
2019-12-06,lower.confint,-0.0629323751892575,0.95 confint
2019-12-06,upper.confint,0.0544357276617529,0.95 confint
2019-12-07,Pred,-0.00346159099750813,Pred
2019-12-07,lower.confint,-0.0620621799099321,0.95 confint
2019-12-07,upper.confint,0.0551389979149158,0.95 confint
2019-12-08,Pred,-0.00198489665581883,Pred
2019-12-08,lower.confint,-0.057589757214532,0.95 confint
2019-12-08,upper.confint,0.0536199639028943,0.95 confint
2019-12-09,Pred,-0.00240736070126262,Pred
2019-12-09,lower.confint,-0.0552639111683874,0.95 confint
2019-12-09,upper.confint,0.0504491897658621,0.95 confint
2019-12-10,Pred,-0.00145499068789386,Pred
2019-12-10,lower.confint,-0.0540373677838685,0.95 confint
2019-12-10,upper.confint,0.0511273864080808,0.95 confint
2019-12-11,Pred,-0.00219808339814921,Pred
2019-12-11,lower.confint,-0.0531742122619438,0.95 confint
2019-12-11,upper.confint,0.0487780454656453,0.95 confint
2019-12-12,Pred,-0.00321578431001886,Pred
2019-12-12,lower.confint,-0.0522554604151548,0.95 confint
2019-12-12,upper.confint,0.045823891795117,0.95 confint
2019-12-13,Pred,-0.0023854439901263,Pred
2019-12-13,lower.confint,-0.049454402075745,0.95 confint
2019-12-13,upper.confint,0.0446835140954923,0.95 confint
2019-12-14,Pred,-0.003134231299021,Pred
2019-12-14,lower.confint,-0.0486007449250582,0.95 confint
2019-12-14,upper.confint,0.0423322823270162,0.95 confint
2019-12-15,Pred,-0.00186100141472649,Pred
2019-12-15,lower.confint,-0.0481592532977424,0.95 confint
2019-12-15,upper.confint,0.0444372504682894,0.95 confint
2019-12-16,Pred,-0.00338294688953298,Pred
2019-12-16,lower.confint,-0.0480669475008577,0.95 confint
2019-12-16,upper.confint,0.0413010537217918,0.95 confint
2019-12-17,Pred,-0.00190792128031129,Pred
2019-12-17,lower.confint,-0.049306789087034,0.95 confint
2019-12-17,upper.confint,0.0454909465264114,0.95 confint
2019-12-18,Pred,-0.00236889239797342,Pred
2019-12-18,lower.confint,-0.0539250366513477,0.95 confint
2019-12-18,upper.confint,0.0491872518554008,0.95 confint
2019-12-19,Pred,-0.00732042938141407,Pred
2019-12-19,lower.confint,-0.0919361298456677,0.95 confint
2019-12-19,upper.confint,0.0772952710828395,0.95 confint
2019-12-20,Pred,-0.00135001138006508,Pred
2019-12-20,lower.confint,-0.0816108260582662,0.95 confint
2019-12-20,upper.confint,0.078910803298136,0.95 confint
2019-12-21,Pred,-0.00270915434810906,Pred
2019-12-21,lower.confint,-0.0783839922821455,0.95 confint
2019-12-21,upper.confint,0.0729656835859274,0.95 confint
2019-12-22,Pred,-0.00212913437798206,Pred
2019-12-22,lower.confint,-0.0734855029939403,0.95 confint
2019-12-22,upper.confint,0.0692272342379761,0.95 confint
2019-12-23,Pred,-0.00450785645620684,Pred
2019-12-23,lower.confint,-0.0823515665594031,0.95 confint
2019-12-23,upper.confint,0.0733358536469894,0.95 confint
2019-12-24,Pred,-0.000150889990394643,Pred
2019-12-24,lower.confint,-0.0756724184999945,0.95 confint
2019-12-24,upper.confint,0.0753706385192051,0.95 confint
2019-12-25,Pred,-0.00159782070597554,Pred
2019-12-25,lower.confint,-0.0729644366104249,0.95 confint
2019-12-25,upper.confint,0.0697687951984738,0.95 confint
2019-12-26,Pred,-0.00167791032401051,Pred
2019-12-26,lower.confint,-0.069193391143757,0.95 confint
2019-12-26,upper.confint,0.0658375704957359,0.95 confint
2019-12-27,Pred,-0.00214854422117564,Pred
2019-12-27,lower.confint,-0.0659319214840461,0.95 confint
2019-12-27,upper.confint,0.0616348330416948,0.95 confint
2019-12-28,Pred,-0.00237060824020401,Pred
2019-12-28,lower.confint,-0.0630398866875744,0.95 confint
2019-12-28,upper.confint,0.0582986702071664,0.95 confint
2019-12-29,Pred,-0.00220213618337236,Pred
2019-12-29,lower.confint,-0.0600773310601824,0.95 confint
2019-12-29,upper.confint,0.0556730586934377,0.95 confint
2019-12-30,Pred,-0.00210032978451879,Pred
2019-12-30,lower.confint,-0.0576396756842979,0.95 confint
2019-12-30,upper.confint,0.0534390161152603,0.95 confint
2019-12-31,Pred,-0.00052934457472701,Pred
2019-12-31,lower.confint,-0.0556732883913263,0.95 confint
2019-12-31,upper.confint,0.0546145992418723,0.95 confint
2020-01-01,Pred,-0.00178973757328887,Pred
2020-01-01,lower.confint,-0.0542530216707163,0.95 confint
2020-01-01,upper.confint,0.0506735465241385,0.95 confint
2020-01-02,Pred,-0.00209417910313639,Pred
2020-01-02,lower.confint,-0.0521046333512696,0.95 confint
2020-01-02,upper.confint,0.0479162751449968,0.95 confint
2020-01-03,Pred,-0.000716636061202359,Pred
2020-01-03,lower.confint,-0.0526838919579807,0.95 confint
2020-01-03,upper.confint,0.0512506198355759,0.95 confint
2020-01-04,Pred,-0.00455240650883819,Pred
2020-01-04,lower.confint,-0.066727861568636,0.95 confint
2020-01-04,upper.confint,0.0576230485509596,0.95 confint
2020-01-05,Pred,-0.00148258610010778,Pred
2020-01-05,lower.confint,-0.0605260533815512,0.95 confint
2020-01-05,upper.confint,0.0575608811813356,0.95 confint
2020-01-06,Pred,-0.00129010801726372,Pred
2020-01-06,lower.confint,-0.0572637638747947,0.95 confint
2020-01-06,upper.confint,0.0546835478402672,0.95 confint
2020-01-07,Pred,-0.00338587387786461,Pred
2020-01-07,lower.confint,-0.0693405072466274,0.95 confint
2020-01-07,upper.confint,0.0625687594908981,0.95 confint
2020-01-08,Pred,-0.00201319851909396,Pred
2020-01-08,lower.confint,-0.0740414185656949,0.95 confint
2020-01-08,upper.confint,0.0700150215275069,0.95 confint
2020-01-09,Pred,0.00143392909353575,Pred
2020-01-09,lower.confint,-0.0672279986323293,0.95 confint
2020-01-09,upper.confint,0.0700958568194008,0.95 confint
2020-01-10,Pred,0.00150805069014112,Pred
2020-01-10,lower.confint,-0.0663213516933985,0.95 confint
2020-01-10,upper.confint,0.0693374530736807,0.95 confint
2020-01-11,Pred,-0.00180634595789432,Pred
2020-01-11,lower.confint,-0.0727212640623248,0.95 confint
2020-01-11,upper.confint,0.0691085721465361,0.95 confint
2020-01-12,Pred,0.00165456895060103,Pred
2020-01-12,lower.confint,-0.0666976808378392,0.95 confint
2020-01-12,upper.confint,0.0700068187390412,0.95 confint
2020-01-13,Pred,-0.000503213834661571,Pred
2020-01-13,lower.confint,-0.0667221841324014,0.95 confint
2020-01-13,upper.confint,0.0657157564630782,0.95 confint
2020-01-14,Pred,0.00123505276560256,Pred
2020-01-14,lower.confint,-0.0616430940641102,0.95 confint
2020-01-14,upper.confint,0.0641131995953153,0.95 confint
2020-01-15,Pred,-0.0026458856491373,Pred
2020-01-15,lower.confint,-0.0809279913667491,0.95 confint
2020-01-15,upper.confint,0.0756362200684745,0.95 confint
2020-01-16,Pred,0.00171558395942173,Pred
2020-01-16,lower.confint,-0.0724784834053798,0.95 confint
2020-01-16,upper.confint,0.0759096513242232,0.95 confint
2020-01-17,Pred,0.00269730060239855,Pred
2020-01-17,lower.confint,-0.0679283489059255,0.95 confint
2020-01-17,upper.confint,0.0733229501107226,0.95 confint
2020-01-18,Pred,0.00120594198944899,Pred
2020-01-18,lower.confint,-0.0661981656670348,0.95 confint
2020-01-18,upper.confint,0.0686100496459328,0.95 confint
2020-01-19,Pred,0.00208619889796199,Pred
2020-01-19,lower.confint,-0.0616718284921234,0.95 confint
2020-01-19,upper.confint,0.0658442262880474,0.95 confint
2020-01-20,Pred,0.0031264441790887,Pred
2020-01-20,lower.confint,-0.0593254102050716,0.95 confint
2020-01-20,upper.confint,0.065578298563249,0.95 confint
2020-01-21,Pred,0.00211974263788214,Pred
2020-01-21,lower.confint,-0.0576019163307834,0.95 confint
2020-01-21,upper.confint,0.0618414016065476,0.95 confint
2020-01-22,Pred,0.00107064395507395,Pred
2020-01-22,lower.confint,-0.0559102366447402,0.95 confint
2020-01-22,upper.confint,0.0580515245548881,0.95 confint
2020-01-23,Pred,0.00203667383253943,Pred
2020-01-23,lower.confint,-0.0524050038921992,0.95 confint
2020-01-23,upper.confint,0.056478351557278,0.95 confint
2020-01-24,Pred,0.00291599539376754,Pred
2020-01-24,lower.confint,-0.0538906182982356,0.95 confint
2020-01-24,upper.confint,0.0597226090857707,0.95 confint
2020-01-25,Pred,0.000680468118877483,Pred
2020-01-25,lower.confint,-0.0533087018914291,0.95 confint
2020-01-25,upper.confint,0.054669638129184,0.95 confint
2020-01-26,Pred,0.00155210201088858,Pred
2020-01-26,lower.confint,-0.0508336880618772,0.95 confint
2020-01-26,upper.confint,0.0539378920836544,0.95 confint
2020-01-27,Pred,-0.000994429020508593,Pred
2020-01-27,lower.confint,-0.0568470756067346,0.95 confint
2020-01-27,upper.confint,0.0548582175657174,0.95 confint
2020-01-28,Pred,8.53718682801222e-05,Pred
2020-01-28,lower.confint,-0.05715978627935,0.95 confint
2020-01-28,upper.confint,0.0573305300159103,0.95 confint
2020-01-29,Pred,-0.000411068693024111,Pred
2020-01-29,lower.confint,-0.0665727294754499,0.95 confint
2020-01-29,upper.confint,0.0657505920894017,0.95 confint
2020-01-30,Pred,0.00367319857372553,Pred
2020-01-30,lower.confint,-0.0597760407490589,0.95 confint
2020-01-30,upper.confint,0.0671224378965099,0.95 confint
2020-01-31,Pred,0.00163277349436203,Pred
2020-01-31,lower.confint,-0.059972355809696,0.95 confint
2020-01-31,upper.confint,0.06323790279842,0.95 confint
2020-02-01,Pred,0.00371805135013528,Pred
2020-02-01,lower.confint,-0.0558629338836756,0.95 confint
2020-02-01,upper.confint,0.0632990365839461,0.95 confint
2020-02-02,Pred,0.00252809305738364,Pred
2020-02-02,lower.confint,-0.054003563950225,0.95 confint
2020-02-02,upper.confint,0.0590597500649923,0.95 confint
2020-02-03,Pred,0.00295629025287763,Pred
2020-02-03,lower.confint,-0.0511122167368013,0.95 confint
2020-02-03,upper.confint,0.0570247972425565,0.95 confint
2020-02-04,Pred,0.00264200582415962,Pred
2020-02-04,lower.confint,-0.0489976551920258,0.95 confint
2020-02-04,upper.confint,0.054281666840345,0.95 confint
2020-02-05,Pred,0.00294454004517061,Pred
2020-02-05,lower.confint,-0.0474578717947996,0.95 confint
2020-02-05,upper.confint,0.0533469518851408,0.95 confint
2020-02-06,Pred,-1.77057446452966e-05,Pred
2020-02-06,lower.confint,-0.0573992235251262,0.95 confint
2020-02-06,upper.confint,0.0573638120358356,0.95 confint
2020-02-07,Pred,0.0023690777403128,Pred
2020-02-07,lower.confint,-0.053027526484637,0.95 confint
2020-02-07,upper.confint,0.0577656819652626,0.95 confint
2020-02-08,Pred,0.0030341481120076,Pred
2020-02-08,lower.confint,-0.0497271445563171,0.95 confint
2020-02-08,upper.confint,0.0557954407803323,0.95 confint
2020-02-09,Pred,0.00276549601985887,Pred
2020-02-09,lower.confint,-0.0478196097018842,0.95 confint
2020-02-09,upper.confint,0.053350601741602,0.95 confint
2020-02-10,Pred,0.00226986616165857,Pred
2020-02-10,lower.confint,-0.0484998142219611,0.95 confint
2020-02-10,upper.confint,0.0530395465452782,0.95 confint
2020-02-11,Pred,0.00510381080348656,Pred
2020-02-11,lower.confint,-0.0484394167902306,0.95 confint
2020-02-11,upper.confint,0.0586470383972037,0.95 confint
2020-02-12,Pred,0.00135052657236694,Pred
2020-02-12,lower.confint,-0.0553232630529666,0.95 confint
2020-02-12,upper.confint,0.0580243161977004,0.95 confint
2020-02-13,Pred,0.00358802076621402,Pred
2020-02-13,lower.confint,-0.0504354593067115,0.95 confint
2020-02-13,upper.confint,0.0576115008391395,0.95 confint
2020-02-14,Pred,0.00430042147621078,Pred
2020-02-14,lower.confint,-0.0479839139906506,0.95 confint
2020-02-14,upper.confint,0.0565847569430722,0.95 confint
2020-02-15,Pred,0.00304479305675238,Pred
2020-02-15,lower.confint,-0.0472223462592373,0.95 confint
2020-02-15,upper.confint,0.053311932372742,0.95 confint
