Date,Line_all,value,Line
2019-12-18,lower.confint,-0.0883406385019302,0.95 confint
2019-12-18,upper.confint,0.0844759672427686,0.95 confint
2019-12-19,Pred,-0.00856343159913514,Pred
2019-12-19,lower.confint,-0.130809434189485,0.95 confint
2019-12-19,upper.confint,0.113682570991214,0.95 confint
2019-12-20,Pred,-0.00113338863422868,Pred
2019-12-20,lower.confint,-0.107741323473502,0.95 confint
2019-12-20,upper.confint,0.105474546205044,0.95 confint
2019-12-21,Pred,-0.00278204539152903,Pred
2019-12-21,lower.confint,-0.102576019768456,0.95 confint
2019-12-21,upper.confint,0.0970119289853979,0.95 confint
2019-12-22,Pred,-0.00207395836565837,Pred
2019-12-22,lower.confint,-0.0949201464883434,0.95 confint
2019-12-22,upper.confint,0.0907722297570267,0.95 confint
2019-12-23,Pred,-0.0050828582684074,Pred
2019-12-23,lower.confint,-0.109923140797806,0.95 confint
2019-12-23,upper.confint,0.0997574242609912,0.95 confint
2019-12-24,Pred,0.000222116941962041,Pred
2019-12-24,lower.confint,-0.104340006952306,0.95 confint
2019-12-24,upper.confint,0.10478424083623,0.95 confint
2019-12-25,Pred,-0.00149583805581206,Pred
2019-12-25,lower.confint,-0.100068608767325,0.95 confint
2019-12-25,upper.confint,0.0970769326557004,0.95 confint
2019-12-26,Pred,-0.0015722626738311,Pred
2019-12-26,lower.confint,-0.0944693334561923,0.95 confint
2019-12-26,upper.confint,0.0913248081085301,0.95 confint
2019-12-27,Pred,-0.002141805064851,Pred
2019-12-27,lower.confint,-0.0880429318432955,0.95 confint
2019-12-27,upper.confint,0.0837593217135935,0.95 confint
2019-12-28,Pred,-0.00243300126806993,Pred
2019-12-28,lower.confint,-0.0843816697471006,0.95 confint
2019-12-28,upper.confint,0.0795156672109607,0.95 confint
2019-12-29,Pred,-0.00225714206240913,Pred
2019-12-29,lower.confint,-0.0808523676212665,0.95 confint
2019-12-29,upper.confint,0.0763380834964482,0.95 confint
2019-12-30,Pred,-0.00216774851482709,Pred
2019-12-30,lower.confint,-0.078433625483614,0.95 confint
2019-12-30,upper.confint,0.0740981284539598,0.95 confint
2019-12-31,Pred,-0.000218377823702657,Pred
2019-12-31,lower.confint,-0.0780124822894648,0.95 confint
2019-12-31,upper.confint,0.0775757266420595,0.95 confint
2020-01-01,Pred,-0.00172211315881093,Pred
2020-01-01,lower.confint,-0.0746963036837511,0.95 confint
2020-01-01,upper.confint,0.0712520773661293,0.95 confint
2020-01-02,Pred,-0.00209846579125533,Pred
2020-01-02,lower.confint,-0.0705570877166195,0.95 confint
2020-01-02,upper.confint,0.0663601561341089,0.95 confint
2020-01-03,Pred,-0.000363040399327556,Pred
2020-01-03,lower.confint,-0.0734403945389391,0.95 confint
2020-01-03,upper.confint,0.072714313740284,0.95 confint
2020-01-04,Pred,-0.00511730032560918,Pred
2020-01-04,lower.confint,-0.091569120604352,0.95 confint
2020-01-04,upper.confint,0.0813345199531337,0.95 confint
2020-01-05,Pred,-0.0014477769010488,Pred
2020-01-05,lower.confint,-0.0833215573835333,0.95 confint
2020-01-05,upper.confint,0.0804260035814357,0.95 confint
2020-01-06,Pred,-0.00121974315586676,Pred
2020-01-06,lower.confint,-0.0768150566257996,0.95 confint
2020-01-06,upper.confint,0.0743755703140661,0.95 confint
2020-01-07,Pred,-0.00389066970632332,Pred
2020-01-07,lower.confint,-0.0934723867330291,0.95 confint
2020-01-07,upper.confint,0.0856910473203825,0.95 confint
2020-01-08,Pred,-0.00238416601132239,Pred
2020-01-08,lower.confint,-0.102883848621209,0.95 confint
2020-01-08,upper.confint,0.0981155165985645,0.95 confint
2020-01-09,Pred,0.00179198420188192,Pred
2020-01-09,lower.confint,-0.0949863892059376,0.95 confint
2020-01-09,upper.confint,0.0985703576097015,0.95 confint
2020-01-10,Pred,0.00195440535839476,Pred
2020-01-10,lower.confint,-0.0965050197652658,0.95 confint
2020-01-10,upper.confint,0.100413830482055,0.95 confint
2020-01-11,Pred,-0.00214924730636204,Pred
2020-01-11,lower.confint,-0.107212931527265,0.95 confint
2020-01-11,upper.confint,0.102914436914541,0.95 confint
2020-01-12,Pred,0.00205933859576433,Pred
2020-01-12,lower.confint,-0.100781284847699,0.95 confint
2020-01-12,upper.confint,0.104899962039227,0.95 confint
2020-01-13,Pred,-0.000594514097437233,Pred
2020-01-13,lower.confint,-0.101816313442219,0.95 confint
2020-01-13,upper.confint,0.100627285247345,0.95 confint
2020-01-14,Pred,0.00147830391145049,Pred
2020-01-14,lower.confint,-0.0930729350633736,0.95 confint
2020-01-14,upper.confint,0.0960295428862745,0.95 confint
2020-01-15,Pred,-0.00323478313236374,Pred
2020-01-15,lower.confint,-0.115846951569517,0.95 confint
2020-01-15,upper.confint,0.109377385304789,0.95 confint
2020-01-16,Pred,0.0018452769824502,Pred
2020-01-16,lower.confint,-0.105194220553603,0.95 confint
2020-01-16,upper.confint,0.108884774518504,0.95 confint
2020-01-17,Pred,0.00301941220901538,Pred
2020-01-17,lower.confint,-0.0995425127573514,0.95 confint
2020-01-17,upper.confint,0.105581337175382,0.95 confint
2020-01-18,Pred,0.00123676225483507,Pred
2020-01-18,lower.confint,-0.0973071689323467,0.95 confint
2020-01-18,upper.confint,0.0997806934420168,0.95 confint
2020-01-19,Pred,0.00225929742684286,Pred
2020-01-19,lower.confint,-0.0888773410693919,0.95 confint
2020-01-19,upper.confint,0.0933959359230776,0.95 confint
2020-01-20,Pred,0.00352417430859033,Pred
2020-01-20,lower.confint,-0.0877496781207297,0.95 confint
2020-01-20,upper.confint,0.0947980267379104,0.95 confint
2020-01-21,Pred,0.00236646957038449,Pred
2020-01-21,lower.confint,-0.0853966406615076,0.95 confint
2020-01-21,upper.confint,0.0901295798022765,0.95 confint
2020-01-22,Pred,0.00111424324197632,Pred
2020-01-22,lower.confint,-0.0823452567835115,0.95 confint
2020-01-22,upper.confint,0.0845737432674641,0.95 confint
2020-01-23,Pred,0.00226043058996698,Pred
2020-01-23,lower.confint,-0.0772075943023657,0.95 confint
2020-01-23,upper.confint,0.0817284554822997,0.95 confint
2020-01-24,Pred,0.00336191010019993,Pred
2020-01-24,lower.confint,-0.0809762331122117,0.95 confint
2020-01-24,upper.confint,0.0877000533126116,0.95 confint
2020-01-25,Pred,0.000736907555405074,Pred
2020-01-25,lower.confint,-0.0773077645869295,0.95 confint
2020-01-25,upper.confint,0.0787815796977397,0.95 confint
2020-01-26,Pred,0.00178818305952379,Pred
2020-01-26,lower.confint,-0.0747887789605382,0.95 confint
2020-01-26,upper.confint,0.0783651450795857,0.95 confint
2020-01-27,Pred,-0.0012777128110335,Pred
2020-01-27,lower.confint,-0.0838349463579642,0.95 confint
2020-01-27,upper.confint,0.0812795207358972,0.95 confint
2020-01-28,Pred,-8.4603255844716e-05,Pred
2020-01-28,lower.confint,-0.0863453528091652,0.95 confint
2020-01-28,upper.confint,0.0861761462974758,0.95 confint
2020-01-29,Pred,-0.000791270000805339,Pred
2020-01-29,lower.confint,-0.0989001842278081,0.95 confint
2020-01-29,upper.confint,0.0973176442261974,0.95 confint
