Date,Line_all,value,Line
2019-11-08,lower.confint,-0.0651836692747874,0.95 predint
2019-11-08,upper.confint,0.0675590320019307,0.95 predint
2019-11-09,Pred,0.00193860048764904,Pred
2019-11-09,lower.confint,-0.0692800264596001,0.95 predint
2019-11-09,upper.confint,0.0731572274348982,0.95 predint
2019-11-10,Pred,-0.000744981730976209,Pred
2019-11-10,lower.confint,-0.0679127452938592,0.95 predint
2019-11-10,upper.confint,0.0664227818319068,0.95 predint
2019-11-11,Pred,-0.00136586669220731,Pred
2019-11-11,lower.confint,-0.0674406535177882,0.95 predint
2019-11-11,upper.confint,0.0647089201333735,0.95 predint
2019-11-12,Pred,0.00118650291982994,Pred
2019-11-12,lower.confint,-0.0653746047790115,0.95 predint
2019-11-12,upper.confint,0.0677476106186714,0.95 predint
2019-11-13,Pred,-0.00104153029363101,Pred
2019-11-13,lower.confint,-0.064287471967477,0.95 predint
2019-11-13,upper.confint,0.0622044113802149,0.95 predint
2019-11-14,Pred,-0.000204646598337686,Pred
2019-11-14,lower.confint,-0.0601036900146608,0.95 predint
2019-11-14,upper.confint,0.0596943968179854,0.95 predint
2019-11-15,Pred,-3.19641278251209e-05,Pred
2019-11-15,lower.confint,-0.0576763071285998,0.95 predint
2019-11-15,upper.confint,0.0576123788729495,0.95 predint
2019-11-16,Pred,-0.000183060405616588,Pred
2019-11-16,lower.confint,-0.0564338280549412,0.95 predint
2019-11-16,upper.confint,0.056067707243708,0.95 predint
2019-11-17,Pred,-0.0013041841213832,Pred
2019-11-17,lower.confint,-0.054694176210593,0.95 predint
2019-11-17,upper.confint,0.0520858079678266,0.95 predint
2019-11-18,Pred,-0.00115367989162034,Pred
2019-11-18,lower.confint,-0.0518964251826795,0.95 predint
2019-11-18,upper.confint,0.0495890653994388,0.95 predint
2019-11-19,Pred,0.00026480292358827,Pred
2019-11-19,lower.confint,-0.0549533086305289,0.95 predint
2019-11-19,upper.confint,0.0554829144777054,0.95 predint
2019-11-20,Pred,-0.0016753889612045,Pred
2019-11-20,lower.confint,-0.0541668635796506,0.95 predint
2019-11-20,upper.confint,0.0508160856572416,0.95 predint
2019-11-21,Pred,-0.00171319195575048,Pred
2019-11-21,lower.confint,-0.0516482807414571,0.95 predint
2019-11-21,upper.confint,0.0482218968299562,0.95 predint
2019-11-22,Pred,-1.28257689919822e-05,Pred
2019-11-22,lower.confint,-0.0614278399920547,0.95 predint
2019-11-22,upper.confint,0.0614021884540707,0.95 predint
2019-11-23,Pred,-0.00163506638318156,Pred
2019-11-23,lower.confint,-0.0666775535680365,0.95 predint
2019-11-23,upper.confint,0.0634074208016734,0.95 predint
2019-11-24,Pred,-0.00400015166645894,Pred
2019-11-24,lower.confint,-0.0656446975339936,0.95 predint
2019-11-24,upper.confint,0.0576443942010757,0.95 predint
2019-11-25,Pred,-0.00187992507347415,Pred
2019-11-25,lower.confint,-0.071789586420307,0.95 predint
2019-11-25,upper.confint,0.0680297362733587,0.95 predint
2019-11-26,Pred,-0.00586938910122518,Pred
2019-11-26,lower.confint,-0.0755224808106709,0.95 predint
2019-11-26,upper.confint,0.0637837026082206,0.95 predint
2019-11-27,Pred,-0.00429890086426153,Pred
2019-11-27,lower.confint,-0.0703692247357452,0.95 predint
2019-11-27,upper.confint,0.0617714230072221,0.95 predint
2019-11-28,Pred,-0.00561297672228123,Pred
