Date,Line_all,value,Line
2019-11-11,upper.confint,0.062107002305001,0.95 confint
2019-11-12,Pred,0,Pred
2019-11-12,lower.confint,-0.0652823808858932,0.95 confint
2019-11-12,upper.confint,0.0652823808858932,0.95 confint
2019-11-13,Pred,0,Pred
2019-11-13,lower.confint,-0.0761252033816292,0.95 confint
2019-11-13,upper.confint,0.0761252033816292,0.95 confint
2019-11-14,Pred,0,Pred
2019-11-14,lower.confint,-0.0652240512183331,0.95 confint
2019-11-14,upper.confint,0.0652240512183331,0.95 confint
2019-11-15,Pred,0,Pred
2019-11-15,lower.confint,-0.065967822647427,0.95 confint
2019-11-15,upper.confint,0.065967822647427,0.95 confint
2019-11-16,Pred,0,Pred
2019-11-16,lower.confint,-0.0711467567232456,0.95 confint
2019-11-16,upper.confint,0.0711467567232456,0.95 confint
2019-11-17,Pred,0,Pred
2019-11-17,lower.confint,-0.0647814418547558,0.95 confint
2019-11-17,upper.confint,0.0647814418547558,0.95 confint
2019-11-18,Pred,0,Pred
2019-11-18,lower.confint,-0.0581717796946603,0.95 confint
2019-11-18,upper.confint,0.0581717796946603,0.95 confint
2019-11-19,Pred,0,Pred
2019-11-19,lower.confint,-0.0661198083967009,0.95 confint
2019-11-19,upper.confint,0.0661198083967009,0.95 confint
2019-11-20,Pred,0,Pred
2019-11-20,lower.confint,-0.0641756459872583,0.95 confint
2019-11-20,upper.confint,0.0641756459872583,0.95 confint
2019-11-21,Pred,0,Pred
2019-11-21,lower.confint,-0.0595541527354105,0.95 confint
2019-11-21,upper.confint,0.0595541527354105,0.95 confint
2019-11-22,Pred,0,Pred
2019-11-22,lower.confint,-0.0746589614366301,0.95 confint
2019-11-22,upper.confint,0.0746589614366301,0.95 confint
2019-11-23,Pred,0,Pred
2019-11-23,lower.confint,-0.0814979041705512,0.95 confint
2019-11-23,upper.confint,0.0814979041705512,0.95 confint
2019-11-24,Pred,0,Pred
2019-11-24,lower.confint,-0.0719191443721809,0.95 confint
2019-11-24,upper.confint,0.0719191443721809,0.95 confint
2019-11-25,Pred,0,Pred
2019-11-25,lower.confint,-0.0807734580084901,0.95 confint
2019-11-25,upper.confint,0.0807734580084901,0.95 confint
2019-11-26,Pred,0,Pred
2019-11-26,lower.confint,-0.0914410630542671,0.95 confint
2019-11-26,upper.confint,0.0914410630542671,0.95 confint
2019-11-27,Pred,0,Pred
2019-11-27,lower.confint,-0.0802437211670568,0.95 confint
2019-11-27,upper.confint,0.0802437211670568,0.95 confint
2019-11-28,Pred,0,Pred
2019-11-28,lower.confint,-0.0811383201111672,0.95 confint
2019-11-28,upper.confint,0.0811383201111672,0.95 confint
2019-11-29,Pred,0,Pred
2019-11-29,lower.confint,-0.0785708423050956,0.95 confint
2019-11-29,upper.confint,0.0785708423050956,0.95 confint
2019-11-30,Pred,0,Pred
2019-11-30,lower.confint,-0.0841091502377829,0.95 confint
2019-11-30,upper.confint,0.0841091502377829,0.95 confint
2019-12-01,Pred,0,Pred
2019-12-01,lower.confint,-0.062258965266698,0.95 confint
2019-12-01,upper.confint,0.062258965266698,0.95 confint
2019-12-02,Pred,0,Pred
2019-12-02,lower.confint,-0.0796237943710182,0.95 confint
